AthleteID,Name,Gender,DateOfBirth,CountryID,SportID
596,Christina Bennett,M,2008-01-21,81,4
597,Amy Logan,F,1997-01-15,171,18
598,Kellie Mccarty,F,1989-04-05,58,28
599,Paula Simon,M,1998-07-03,195,4
600,Christina Harris,M,1987-06-08,105,9
601,Matthew Anderson,M,1989-08-08,114,48
602,Brittany White,F,2003-02-12,147,49
603,Jasmine Perez,F,2001-12-22,29,27
604,Rhonda Morales,M,2004-06-14,193,19
605,Melissa Mckay,F,2008-04-08,175,33
606,Michael Carr,F,2005-12-05,125,3
607,Danny Hurley,F,2008-09-23,79,25
608,Renee Garcia,F,1985-05-27,191,33
609,Jared Nolan,F,1985-08-31,73,14
610,Alexis Wright,M,1987-06-22,184,28
611,Mr. David Juarez,F,1999-12-14,158,19
612,Rhonda Dodson,F,1998-12-11,178,8
613,Jennifer Lewis,F,2003-06-21,59,39
614,Tony Rodriguez,F,1996-05-19,154,4
615,David Thomas,M,1986-05-25,130,45
616,James Price,F,2006-11-24,48,40
617,Amber Diaz,F,1995-10-14,155,19
618,Jennifer Brennan,M,1984-04-11,193,37
619,Sandra Wilson,M,2005-06-25,179,23
620,Craig Porter,M,1999-09-16,25,10
621,Mike Romero,M,2001-08-30,93,17
622,Stacey Richards,M,1984-05-07,80,32
623,Nicholas Griffin,F,1997-12-25,105,19
624,Tracy Mitchell,F,1984-08-13,91,45
625,Evan Sims,F,1989-01-06,117,40
626,Valerie Williams,M,2006-02-27,59,47
627,Kathleen Warner,M,2003-01-01,98,30
628,Shawn Villanueva,M,1986-07-17,109,29
629,Eric Mcmahon,M,1988-01-09,72,21
630,Christopher Johnson,F,2006-12-22,3,8
631,Michael Grimes,M,2002-03-23,19,26
632,Brent Clark,F,1990-02-06,34,31
633,Mark White,M,1998-04-16,128,19
634,Dale Neal,M,2005-05-29,40,36
635,Michelle Rodriguez,F,1993-08-10,147,18
636,Kim Ellis,M,1988-04-18,147,45
637,Bridget Graham,M,1989-06-21,184,17
638,James Beck,F,2006-02-02,74,42
639,Dawn Wade,M,2001-03-30,56,24
640,Elijah Mcguire,F,1989-11-14,162,3
641,Cassandra Poole,F,2005-02-12,2,38
642,Lisa Robinson,M,2002-11-30,7,16
643,Bridget Bishop,F,1998-09-19,118,6
644,Melanie James,F,1985-06-04,147,28
645,Travis Leon,M,2005-12-15,147,31
646,Nancy Carter,F,2002-08-28,162,28
647,Nancy Barnes,F,1987-03-12,152,13
648,Lisa Garner,F,1988-06-17,111,4
649,Hunter Waller,M,1990-10-02,150,48
650,Belinda Hawkins,M,2001-08-18,12,12
651,Matthew Sanchez,M,2007-06-01,13,30
652,Darren Mcconnell,F,1999-08-15,13,46
653,Elizabeth Smith,F,2000-11-26,136,39
654,Mary Acosta,F,1990-03-07,141,43
655,Paul Barker,M,1999-09-09,56,33
656,Natalie Clark,M,1997-12-06,116,24
657,Linda Richardson,M,1994-02-08,9,29
658,Mr. James Ingram Jr.,F,1998-04-06,166,20
659,Suzanne Anderson,M,1992-06-10,45,23
660,Mariah Johnson,M,1989-09-08,74,43
661,Victor Floyd,F,1990-12-31,67,7
662,Chris Glenn,F,1991-10-29,50,30
663,Gina Lynch,M,1998-01-28,33,13
664,Martin Floyd,M,1986-12-16,5,28
665,Jake Glass,F,2002-02-16,76,36
666,Sabrina Aguilar,M,2003-09-10,127,22
667,Alejandra Cordova,F,2006-03-05,73,42
668,Kelly Rhodes,F,1995-07-02,181,7
669,Miss Mary Fleming DDS,M,2001-01-08,16,28
670,Kayla Diaz,F,2000-09-15,115,5
671,Sharon Murphy,M,1989-11-15,43,16
672,Cassandra Jackson,M,2004-02-03,155,5
673,Madison Sanders,M,1988-08-18,39,14
674,Stephen Davila,M,2002-10-10,7,27
675,Susan Wilson,F,2008-10-26,200,32
676,Ann Dunn,M,1985-05-24,177,16
677,William Miller,F,1988-03-25,86,20
678,Erica Spencer,F,1992-07-10,194,2
679,Donna Martinez,M,1999-05-03,173,24
680,Anthony Russell,F,1991-02-28,183,19
681,Carolyn Morgan,F,1986-09-12,160,38
682,Joseph Bailey,M,2001-10-12,124,43
683,Angie Gilbert,M,1995-04-02,38,48
684,Nicholas Evans,F,2005-11-17,85,6
685,Eric Jones,M,1995-01-06,146,34
686,Christopher Chavez,F,1996-04-23,93,46
687,Curtis Potter,F,1998-02-02,130,42
688,Sherry Duran,M,1998-12-16,174,46
689,Eileen Mcclain,M,1999-05-02,35,23
690,Desiree Brown,M,2007-01-07,53,4
691,Adrian Winters,M,1992-05-29,131,32
692,Dana Palmer,M,2009-06-13,19,27
693,Kelly Taylor,M,1985-12-26,123,6
694,Jennifer Kerr,F,1994-08-27,2,35
695,Marc Simmons,M,1999-04-23,194,3
696,Alexander Delacruz,F,2005-07-19,186,12
697,Shari Hardy,M,2002-03-25,181,31
698,Roy Walker,F,1985-05-06,98,14
699,Kiara Carroll,M,2000-03-19,125,26
700,Katrina Shepard,F,1987-03-02,106,27
701,Sara Chavez,M,2002-12-03,48,11
702,Natalie Matthews,F,1992-05-02,119,43
703,Sabrina Daugherty,F,1985-03-15,147,19
704,Michael Morris,F,1992-04-30,147,40
705,Christopher Foster,F,1997-08-14,196,2
706,Stephen Medina,F,1986-05-07,45,33
707,Gregory Weeks,M,2006-05-06,185,21
708,Lisa Miller,M,1991-06-13,55,46
709,Peter Smith,F,2006-12-19,129,12
710,Stephanie Cunningham,F,1988-05-05,24,36
711,Patrick Stephens,F,1989-09-28,31,6
712,Brandon Dominguez,M,2004-12-13,29,12
713,Sabrina Wells,F,2000-05-11,101,25
714,Samuel Rivers,M,2006-03-15,107,6
715,Dennis Hall,M,2000-10-16,105,19
716,Heather Pratt,M,1984-06-18,112,2
717,Amy Sanford,F,1987-04-08,153,15
718,Danielle Brown,F,2003-05-17,155,30
719,Brandy Spence,M,1992-12-05,123,5
720,Kyle Griffin,F,2002-03-26,104,13
721,Gary Silva,F,1999-05-12,45,8
722,Steven Avery,F,2002-12-04,165,3
723,Nicole Williams,M,1984-05-30,161,11
724,Corey Morales,F,2008-02-23,53,45
725,Jeremy Cabrera,M,1984-04-30,65,8
726,Deanna Baker,F,1988-04-14,132,37
727,Heidi Houston,M,1990-04-20,14,42
728,Christopher Smith,F,2008-08-09,200,12
729,Mr. James Jones MD,F,2008-10-04,193,5
730,Scott James,F,1997-05-10,55,21
731,Kristin Gonzalez,M,1994-04-06,175,6
732,Nathan Williams,F,1999-05-16,161,38
733,Christopher Morales,M,2006-01-01,22,35
734,Danny Padilla,F,2001-01-04,154,22
735,Virginia Peterson,F,2008-03-30,4,48
736,Nicholas Willis,M,2004-03-19,64,22
737,April Haynes,M,2000-01-09,103,30
738,Shannon Brown,F,2007-05-15,39,13
739,Susan Powell,M,1986-02-28,193,42
740,Susan Gregory,M,1988-01-13,117,38
741,Katrina Daniels,M,1996-06-13,73,31
742,Courtney Reed,M,1999-07-10,82,9
743,James Martinez,F,1993-10-22,12,23
744,Amy Bennett,M,1995-07-03,170,39
745,Edward Allen,F,1996-05-26,200,16
746,Bob Cruz,M,1988-04-27,68,10
747,Andrew Morris,M,1989-11-06,195,43
748,John Jones,M,1986-10-21,84,36
749,James Reyes,F,1995-06-15,106,29
750,Tammy Smith,F,2008-03-20,185,17
751,Alex Jones,F,1998-04-19,26,50
752,Kendra Gomez,M,1986-09-25,3,39
753,Steven Roberts,M,2001-04-04,78,43
754,Kenneth Faulkner,M,2005-09-11,193,40
755,Brian Wright,F,1995-11-20,29,39
756,Cheryl Gray,M,1989-01-02,87,35
757,Melissa Brown,F,1984-10-27,122,42
758,James Doyle,M,1989-11-17,152,2
759,Charles Henry,F,1994-10-24,76,7
760,Joe Strickland,M,1993-03-19,110,25
761,Denise Holland,F,1983-09-28,85,14
762,Samuel Bennett,M,2003-03-10,130,25
763,Samantha Collins,F,1995-10-17,21,7
764,Stephanie Roberts,M,1993-04-22,134,43
765,Edward King,F,1990-09-21,7,24
766,John Andrews,F,1995-12-26,194,31
767,Logan Sherman,F,2000-08-16,165,33
768,Nicholas Cook,F,1995-09-09,176,49
769,Mr. John Robinson IV,M,1998-08-03,131,8
770,Tiffany Campbell,F,2006-03-23,157,34
771,Samantha Deleon,M,1991-08-09,168,42
772,Mary White,M,1992-04-13,45,23
773,David Thompson,F,2005-08-03,146,25
774,Robert Hayden,F,2004-02-08,23,28
775,John Rose,M,2005-10-04,107,29
776,Kaylee Conner,M,2006-08-04,185,37
777,Janet Mitchell,M,1992-11-03,161,5
778,Sophia Estes,F,1988-10-21,97,50
779,Whitney Richards,F,2005-07-30,18,22
780,Dakota Lewis,M,1995-01-25,171,35
781,Dennis Moore,F,1992-08-16,159,12
782,Becky Santana,M,1995-09-10,45,43
783,Janice Armstrong,F,1990-12-22,22,7
784,Ethan Thompson,F,1987-05-29,148,19
785,Seth Sandoval,F,1991-07-20,111,41
786,Jacqueline Tran,F,1989-03-21,5,8
787,Jaime Smith,M,2006-07-27,144,42
788,Mr. Jason Aguilar,F,1994-12-10,54,43
789,Michelle Jackson,F,2002-10-08,60,46
790,Lynn Kennedy,M,1994-12-28,175,37
791,Valerie Hobbs,M,1996-11-07,175,12
792,Jose Smith,M,1991-04-30,187,18
793,Mark Cunningham,F,1998-03-17,118,1
794,Adam Cole,F,1997-02-17,78,36
795,Margaret Hammond,F,1998-09-27,125,39
796,Mariah Patton,M,1983-11-01,161,12
797,Jennifer Campos,M,1987-03-19,198,42
798,Philip Robinson DVM,M,1991-05-13,75,31
799,Timothy Stevens,F,1985-06-03,131,23
800,Angela Norton,F,1989-02-07,30,49
801,Lisa Ross,M,1990-03-21,143,22
802,Jackson Robinson,F,2008-10-13,69,32
803,Bryce Fuentes,M,1996-07-31,97,15
804,Lisa Robinson,M,2002-10-03,34,28
805,Kenneth Smith,F,2000-05-08,130,6
806,Rachel Hahn,F,1989-07-09,174,11
807,Rebecca Cole,M,2000-03-23,36,15
808,Robert Reed,M,1996-10-25,130,1
809,Melissa Simmons,M,1996-08-09,122,47
810,Sarah Wise,M,1987-03-14,103,47
811,Lisa Cardenas,M,1988-09-24,50,16
812,James Martinez,M,1992-09-21,125,45
813,Travis Wong,F,2006-04-22,113,7
814,Beth Mills,M,1988-05-29,100,45
815,Larry Mora,F,2000-05-16,195,22
816,Timothy Taylor,M,2002-08-27,182,40
817,Janet Smith,M,2003-04-25,154,40
818,David Kim,M,1998-01-13,82,9
819,William Washington,M,1996-08-19,132,23
820,Kyle Ward,F,2003-07-10,165,6
821,Gail Martin,F,1994-12-30,199,27
822,Jason Johnson,F,1985-06-02,146,7
823,Jason Howell,F,1988-01-30,46,22
824,Carolyn Shah,M,1995-06-28,120,3
825,Charles Morrison,F,2004-12-04,61,46
826,Brian Roy,M,1988-02-08,83,42
827,Jeffrey Reese,M,1988-10-08,150,20
828,Mr. Kevin Lopez,F,1989-03-31,192,35
829,Julie Villarreal,F,1999-02-09,154,48
830,Justin Barrett,M,1993-04-22,141,50
831,Scott Clark,F,1986-05-13,116,33
832,Maurice Clark,F,1985-01-03,159,29
833,Brian Allen,F,1993-06-02,66,41
834,Phillip Johns,M,2008-09-26,85,20
835,Kyle Bailey,M,2000-02-29,85,7
836,Mallory Massey,M,2006-02-15,181,23
837,Robert Nichols,M,2002-06-30,44,43
838,Roy Adams,F,1988-04-19,153,15
839,Karen Wong,F,1984-06-02,58,13
840,James Hardy,F,1993-02-20,11,13
841,Ashley Galloway,M,2009-06-04,142,19
842,Michael Bryant,M,1989-06-07,6,17
843,Tiffany Estrada,F,1983-11-27,142,48
844,Michael Beck,F,1995-08-08,107,8
845,Lisa Cole,F,2003-02-12,7,31
846,Patricia Smith,M,2007-12-12,178,25
847,Mr. Jason Hayes,F,1984-05-03,117,12
848,Keith Horton,M,1998-05-16,62,6
849,William Allen,M,1993-05-02,39,1
850,Donna Lee,M,1995-09-27,134,2
851,Kathy Scott,F,1992-12-15,114,22
852,Veronica Mcpherson,M,1998-04-20,151,41
853,Paul Nolan,M,2001-04-20,50,29
854,Jeanette Underwood,M,2003-01-03,3,32
855,Rhonda Scott,M,1993-12-28,76,29
856,Jamie Werner,F,2008-09-01,145,26
857,Beverly Collier,F,1992-06-13,96,6
858,Amber Gardner,M,1990-02-04,151,20
859,Emma Perez,M,1983-12-19,90,37
860,Phillip Baker,M,1992-06-27,6,5
861,Brooke Hill,F,2001-01-20,142,43
862,Michael Stout,M,1983-12-06,131,26
863,Tammy Martinez,F,2008-12-08,84,24
864,Curtis Hill,M,1984-11-15,179,23
865,Craig Rodgers,M,1997-05-29,5,23
866,Alfred Jones,F,2000-09-09,133,34
867,David Mccoy,M,1991-05-14,144,46
868,Kristine Simpson,M,1984-02-01,27,34
869,Susan Morse,M,2001-01-11,117,40
870,Jared Bailey,F,1991-07-11,196,13
871,Keith Mejia,M,1991-07-01,194,36
872,Eric Copeland,F,1990-02-11,75,23
873,Teresa Fernandez,M,1987-08-21,69,8
874,Charles Adams,M,2002-02-09,154,41
875,Erin Matthews,F,2003-03-29,170,44
876,John Ramirez,F,1994-10-15,89,7
877,Heather Hammond,M,1993-06-27,122,15
878,Patrick Beck,M,1990-04-08,100,24
879,Kelly Casey,M,1997-05-22,103,30
880,Matthew Gonzalez,F,1992-11-25,166,40
881,Tim Rivera,F,2007-11-21,64,23
882,Tanya Morgan,F,2004-05-28,44,35
883,Thomas Nixon,F,1985-03-15,112,10
884,Benjamin Nelson,M,2007-03-22,129,4
885,Brent Mathis,F,1986-12-20,131,9
886,Carolyn Miller,F,2004-07-30,140,9
887,Holly Jackson,F,2002-02-14,61,5
888,Selena Cain,M,2007-07-20,39,40
889,Anthony Archer,F,2008-01-05,70,25
890,Anna Phillips,M,2003-04-23,71,20
891,Clifford Perry,F,2005-08-17,133,21
892,Linda Silva,F,1994-01-26,69,24
893,Kimberly Rush,M,1991-05-17,96,37
894,Chad Romero,F,2001-09-04,33,38
895,Michelle Wilson,F,1991-03-15,113,21
896,Chad Mcconnell,M,2000-06-08,50,24
897,Michael Miller,M,1992-07-07,147,24
898,Michelle Garcia,F,1992-03-07,171,49
899,Nicole Beck,M,1993-07-07,40,20
900,Autumn Peck,F,2009-04-23,165,17
901,David Joseph,F,2004-06-04,101,46
902,Jeff Evans,M,2004-01-07,15,50
903,Cheryl Reeves,M,1993-08-26,131,46
904,Douglas Vazquez,M,1999-08-11,56,1
905,Patrick Washington,M,1996-07-23,91,15
906,Douglas Campbell,F,1998-03-15,199,49
907,Michele Carter,M,1986-02-15,127,50
908,Cynthia Prince,M,1991-01-23,167,11
909,Kathleen Smith DDS,M,2002-09-28,66,6
910,James Pena,F,1984-09-05,84,3
911,Cassandra Burke,M,2008-03-06,103,19
912,Margaret Scott,F,2008-02-11,170,22
913,Gary Jones,F,2006-08-20,33,50
914,Madeline Wise,M,1998-08-31,154,3
915,Tammy Robinson,M,1985-11-13,51,36
916,Alexis Robbins,F,1997-03-06,15,48
917,Anthony Newman,F,1985-11-17,52,22
918,Corey Ayers,F,1995-01-14,76,15
919,William Shah,F,1989-05-17,45,16
920,Kyle Ford,F,2001-01-31,91,14
921,Michael Medina,F,1984-09-17,151,1
922,Lindsey Thomas,M,1997-01-21,107,38
923,Angela Jones,M,1991-07-31,153,18
924,Kelly Riley,M,1988-12-13,46,14
925,Keith Freeman,F,1999-05-13,36,1
926,Russell Garcia,F,1987-02-01,172,7
927,Ashley Frye,M,1987-01-20,183,33
928,Brooke Richmond,M,2008-10-30,100,1
929,Amber Hester,M,1988-06-04,18,19
930,Joan Branch,F,1988-11-29,43,6
931,Michael Beltran,F,2000-04-18,59,19
932,Benjamin Walker,M,1999-08-13,87,48
933,Benjamin Austin,M,1988-03-30,106,9
934,Amber Powers,F,1997-07-23,89,3
935,Christopher Carpenter,M,1986-12-27,35,17
936,Rose Holder,M,1988-05-20,109,31
937,Patrick Watkins,F,1998-07-31,35,42
938,Amanda Hernandez,F,2003-05-07,63,25
939,Candice Bender,F,2001-09-20,189,27
940,Dawn Murphy,M,1984-08-19,87,36
941,Adam Williams,F,1983-12-24,91,26
942,Christina Wilson,M,1986-12-21,132,42
943,James Fischer,M,1992-04-19,74,17
944,Christopher Harding,M,1994-05-15,74,29
945,Lisa Pena,F,2009-02-02,37,14
946,Virginia Stephenson,M,1991-07-10,60,6
947,Erin Ramos,F,1996-01-19,124,42
948,Tammy Mccormick,F,1987-01-22,194,36
949,Elizabeth Mcneil,F,1984-01-08,84,28
950,Stephanie Benson,M,2002-12-01,182,27
951,Beth Soto,M,1988-08-19,52,17
952,James Kerr,M,1989-10-16,53,2
953,Heather Cole,F,1989-07-05,143,43
954,Amanda Obrien,F,1998-06-20,80,33
955,Adam Macias,M,1984-03-07,19,19
956,Paul Cooper,M,1995-04-16,104,30
957,Michelle Payne,F,2007-09-17,120,20
958,Scott Anderson,F,2007-07-13,180,38
959,Sheila Moore,F,1996-08-09,34,45
960,Elizabeth Moon,M,1993-01-13,140,16
961,Michael Lopez,M,2006-06-15,101,6
962,Joann Ford,M,2005-12-30,14,13
963,Kathleen Smith,M,1983-10-09,53,17
964,Mark Martinez,M,1998-11-04,43,1
965,Heidi Franklin,F,1995-11-09,45,30
966,Angela Miller,M,1999-10-11,184,8
967,Jeffrey Butler,M,1998-05-15,9,22
968,Evan Valdez,F,2002-07-28,167,12
969,Angela Beltran,F,2005-12-11,77,47
970,Brandi Watts,F,1992-03-15,165,10
971,Warren Williams,F,2003-04-07,79,28
972,Sheena Alvarez DDS,F,2003-11-27,165,24
973,Stephanie Clay,M,1991-11-07,50,47
974,Jody Moon,F,1989-04-14,152,15
975,Brent Davis,M,2007-11-27,109,26
976,Tiffany Smith,F,1988-05-10,104,9
977,Christopher Patterson,F,2008-06-15,107,17
978,Michael Miller,F,1988-03-25,61,36
979,George Davis,F,1984-10-21,182,34
980,Elizabeth Jordan,M,2004-06-06,173,23
981,David Obrien,F,1985-03-25,44,41
982,Laura Rhodes,M,1993-09-27,155,12
983,Alice Lowe,F,2002-08-21,65,26
984,Justin Hall,M,1988-09-04,47,17
985,Patrick Nguyen,F,1991-12-08,22,32
986,Christopher Ferguson,F,2008-03-10,197,27
987,Rebecca Williams,M,1987-06-03,64,2
988,Dr. Jack Thomas DVM,F,2005-08-26,113,9
989,Kathryn Mendoza MD,F,1996-09-10,60,38
990,Kaitlyn Morris,M,2001-12-26,160,35
991,Leslie Santiago,M,2002-08-02,108,14
992,Gina Cooke,M,1992-03-24,176,12
993,Martin Dodson,M,1997-06-25,36,45
994,Tina Huerta,M,1994-10-18,12,50
995,Allison Hoffman,M,1992-12-20,140,21
996,Joshua Ford,F,1996-07-04,13,39
997,Margaret Russell,F,1984-10-10,91,23
998,Joshua Fisher,M,1991-07-10,124,7
999,David Gregory,F,1986-01-10,50,41
1000,Katherine King,F,2002-07-25,94,38
1001,Kara Ramirez,M,1995-02-12,110,37
1002,Jonathan Wells,F,2002-11-05,56,29
1003,Raymond Calhoun,F,1988-11-29,52,32
1004,Jeffrey Pope,M,2009-06-23,183,20
1005,Yolanda Cohen,F,2005-03-03,77,5
1006,David Bentley,F,1999-08-23,198,30
1007,Brian Ochoa,M,2006-04-08,161,24
1008,James Baxter,M,1992-06-06,81,42
1009,Philip Johnston,M,1989-07-05,85,35
1010,Eric Donovan,M,2001-07-26,113,19
1011,Christopher Nolan,F,2004-10-28,15,22
1012,Darryl Watson,F,1990-12-08,190,10
1013,Jeffrey George,F,1987-09-25,75,48
1014,Susan Kelly,F,2005-01-12,42,50
1015,Hannah Hicks,F,2004-11-13,61,21
1016,Dana Lewis,M,1999-04-16,150,36
1017,Sabrina White,M,1991-07-06,35,19
1018,Scott Weiss,M,2005-11-16,152,36
1019,Allison Good,F,1989-02-18,183,12
1020,James Gray,M,1989-04-29,152,16
1021,Ariel Shepard,M,1983-10-20,156,17
1022,Tracey Wong,F,2003-04-29,159,21
1023,Nancy Castillo,F,1992-01-07,160,1
1024,John Lopez Jr.,F,2008-09-28,178,6
1025,Melanie Wright,M,1994-03-31,72,22
1026,Daniel White,F,1988-03-19,99,10
1027,Brittany Pierce,M,2001-03-28,50,27
1028,Heather Fox,M,2000-01-10,125,48
1029,David Brooks,F,2003-01-09,141,15
1030,Mark Avery,F,1986-07-20,14,7
1031,Patrick Cole,M,1989-01-10,63,7
1032,Donald Mcintyre,F,2004-01-24,187,31
1033,Gabrielle Meadows,F,1991-08-24,139,24
1034,Samantha Griffith,F,2001-11-30,56,2
1035,Amber Malone,M,1985-01-27,163,29
1036,Henry Miles,M,1999-10-10,185,47
1037,Christopher Martinez,M,1995-12-29,107,35
1038,Deanna Bush,F,1997-09-12,173,33
1039,Cheryl Evans,M,2001-11-17,26,19
1040,Kelli Chavez,F,2005-06-02,23,29
1041,Kristopher Harper,M,2002-07-31,84,7
1042,Kimberly Jones,F,1992-08-14,41,40
1043,Michael Moore,F,1994-12-10,102,50
1044,Justin Hansen,M,1988-11-08,93,11
1045,Bryan Hodges,F,2007-01-17,65,47
1046,Thomas Brown,F,2000-09-03,21,17
1047,Monica Matthews,F,1983-09-22,146,34
1048,Christopher Summers,F,1997-08-03,81,19
1049,Mary Fisher,M,1998-09-12,152,3
1050,Stanley Blankenship,F,1994-11-15,167,4
1051,David White,M,2005-05-23,196,20
1052,Jennifer Jarvis,M,2008-11-16,47,20
1053,Taylor Dean,M,1993-08-02,137,1
1054,Christopher Marks,M,1997-11-06,43,25
1055,Raymond Bass,F,1990-02-03,158,17
1056,Michael Molina,M,1984-08-27,51,28
1057,Seth Pineda,F,1997-12-06,30,37
1058,Richard Holder,F,1999-05-28,181,48
1059,Nicholas Hughes,M,1999-04-20,63,22
1060,Kevin Nelson,F,2008-08-05,106,33
1061,Kristina Chang,F,2007-07-25,103,37
1062,Timothy Smith,F,2004-12-10,32,2
1063,Jennifer Smith,F,2004-04-24,85,18
1064,Ashley Porter,F,2003-04-03,3,35
1065,Justin Fry,F,1992-08-12,190,32
1066,Danielle Russell,M,1991-07-29,144,1
1067,Mr. Joseph Luna,F,1988-03-14,26,45
1068,Charles Olsen,F,1985-11-29,4,15
1069,Christine Davis,F,1990-05-26,14,7
1070,Laura Jackson,M,1992-10-29,88,30
1071,Mary Arnold MD,F,1998-10-07,94,4
1072,Eric Parker,F,1990-08-29,189,15
1073,David Turner,M,1995-11-01,39,40
1074,Nancy Bennett,M,2008-10-31,62,6
1075,Rhonda Hawkins,M,2009-01-16,200,32
1076,Andrew Brady,F,2009-03-17,32,46
1077,Robert Reyes,F,2005-12-12,86,28
1078,Hayden Scott,F,2006-04-25,146,42
1079,Zachary Kerr,F,1998-11-11,150,7
1080,Jessica Parker,M,1997-04-13,93,31
1081,Amanda Hernandez,M,1995-07-20,135,8
1082,Monica Hughes,F,2004-12-03,2,4
1083,Shane Galvan,F,1994-05-23,63,34
1084,Brian Garrett,F,1993-06-09,105,11
1085,Ross Freeman,F,1986-09-27,87,28
1086,Joseph Strickland,M,1984-12-23,67,38
1087,John Matthews,M,1988-10-03,166,29
1088,Phillip Reese,F,2001-11-19,77,21
1089,Daniel Mitchell,F,2004-01-30,104,9
1090,Lisa Harper,F,2005-08-26,75,1
1091,Suzanne Gordon,F,2005-08-23,118,17
1092,Christina Richard,M,1993-03-25,56,33
1093,Michael Gibson,M,1985-09-10,120,24
1094,Michelle Case,F,1987-04-17,158,2
1095,Megan Kennedy,M,2009-01-29,141,30
1096,Joshua Holland,M,1983-08-14,140,22
1097,Danny Lopez,M,1989-02-10,183,40
1098,Molly Roy,M,1991-06-26,88,49
1099,Joann Thomas,M,1994-06-13,200,36
1100,Sandra Turner,F,2006-01-17,161,38
1101,Brittany Perkins,F,2009-03-06,95,3
1102,Kelly Haynes,F,1994-04-15,81,14
1103,Debbie Thomas,M,1997-06-15,103,46
1104,Leah Grimes,M,2004-10-23,199,37
1105,James Wong,F,2005-12-06,85,32
1106,Jonathan Rodriguez,M,1989-06-17,174,15
1107,Anthony Bennett,F,1991-09-30,2,44
1108,Geoffrey Thompson,F,2001-07-20,164,50
1109,Brett Harmon,M,1991-01-23,119,45
1110,Michael Mclaughlin,F,1996-03-24,100,49
1111,Kim Miller,F,1988-09-02,22,13
1112,Corey Thomas MD,M,2000-09-16,154,40
1113,Hector Reid,M,1985-05-01,101,9
1114,Robert Thomas,M,1990-02-12,36,23
1115,Jason Arias,M,1984-11-10,180,9
1116,Amber Ramirez,M,1995-10-25,69,34
1117,Stephen Bell,F,1989-09-05,175,35
1118,Michelle Bradley,M,1992-11-09,46,33
1119,Henry Rocha,F,2002-11-14,35,27
1120,Stephanie Hamilton,M,1994-08-31,96,48
1121,Michelle Baker,M,1995-05-18,191,45
1122,Andrew Meadows,F,2006-07-11,126,38
1123,Kaitlin Strickland,F,2008-06-03,56,47
1124,Jerry Ramirez,M,1994-11-28,66,10
1125,Paula Underwood,M,1996-05-13,158,21
1126,Riley Cervantes,F,1993-10-10,170,4
1127,Larry Hughes,M,1990-05-04,164,13
1128,Darrell Herrera,M,1990-08-24,82,14
1129,Daniel Kennedy,M,1989-01-29,80,4
1130,Melanie Smith,F,1983-12-29,39,16
1131,Mia Benitez,M,1994-09-13,44,44
1132,Timothy Santos,M,1992-08-07,135,24
1133,Tony Long,M,1988-10-31,121,10
1134,Kristy Mitchell,M,2009-02-16,115,29
1135,Karen Williams DDS,F,2003-10-07,111,48
1136,John Perez,M,1998-10-19,40,22
1137,Angel Solis,F,2008-09-12,147,11
1138,Victor Alvarez,M,2001-10-04,96,42
1139,Jon Yates,F,1991-12-21,163,44
1140,Matthew Hart,M,2005-10-01,12,20
1141,Maria Ballard,M,1983-11-10,101,9
1142,Mrs. Jenna Williams,M,1990-07-07,155,50
1143,Holly Brown,M,1991-12-15,48,21
1144,Michael Andersen,F,2005-05-13,81,10
1145,Sarah Robertson,F,1987-09-18,154,14
1146,Eric Davis,M,1983-08-11,196,16
1147,Derek Allen,M,1997-09-21,22,30
1148,Randy Osborn,F,1999-01-22,84,45
1149,Sheri Watson,F,1993-01-02,93,30
1150,Anthony Vargas,F,2003-04-02,56,5
1151,Deborah Cook,M,1990-06-08,78,3
1152,Brett Baldwin,F,1988-03-08,113,21
1153,Joshua Aguilar,M,1996-12-13,4,41
1154,Jonathan Scott,M,2001-12-22,103,33
1155,Gavin Riggs,F,1986-03-22,103,27
1156,Amanda Kerr,F,2003-09-04,98,27
1157,Barbara Davis,M,2007-01-20,133,18
1158,Michael Barber,F,1994-01-20,156,48
1159,Michael Carter,M,1990-07-16,165,22
1160,Nicole Moore,M,1986-11-03,187,29
1161,Jacqueline Doyle,F,1994-12-23,111,31
1162,Marcus English,M,2006-08-02,122,38
1163,Mark White,M,1995-02-04,26,36
1164,Paul Reyes,M,1992-05-03,37,32
1165,Brenda Warren,F,1991-02-18,126,14
1166,Christopher Vaughan,F,1986-05-16,173,32
1167,Carol Cohen,F,1999-08-08,104,7
1168,Jennifer Knight,M,1985-08-03,1,7
1169,Scott Jenkins,M,2007-05-17,137,42
1170,Renee White,F,1984-07-25,88,17
1171,Antonio Lewis,M,2007-07-01,148,43
1172,Dean George,F,1983-12-15,24,41
1173,Miss Sonia Gibson,M,1991-06-06,5,18
1174,Cassandra Welch,M,2008-09-30,175,37
1175,Sarah Wells,F,1983-12-01,7,44
1176,Corey Peters,M,2002-12-06,38,43
1177,Robert Harris,F,1995-02-05,32,33
1178,Jose Moyer,F,1987-07-30,81,5
1179,Ashley Mccoy,F,1988-10-01,159,1
1180,Joshua Rios,M,2002-10-12,118,40
1181,Kenneth Norton,F,1996-12-06,97,50
1182,Bobby Coleman,M,1984-08-25,39,48
1183,Amber Rice,F,1996-03-05,100,3
1184,James Mason,F,2002-05-19,190,40
1185,Michael Jenkins,F,1994-04-22,144,44
1186,Derrick Lee,F,2009-05-22,172,15
