EventID,EventName,SportID,EventType,VenueID,Date,Attendance
413,Re-Intermediate Collaborative Web-Readiness,42,Team,49,2019-06-27,5126
414,Target E-Business Initiatives,4,Team,83,2006-03-16,2084
415,Deploy Front-End Web-Readiness,36,Team,24,2014-03-24,3463
416,E-Enable Innovative Channels,46,Individual,81,2010-07-10,1560
417,Re-Contextualize Front-End Systems,26,Team,53,2007-03-10,2081
418,Strategize Impactful Niches,30,Individual,76,2000-01-01,2780
419,Innovate B2C E-Business,28,Individual,93,2012-09-04,8081
420,E-Enable Enterprise Applications,35,Individual,53,2024-04-08,8521
421,Syndicate Bleeding-Edge Networks,13,Individual,29,2020-06-11,1376
422,Integrate Wireless Partnerships,10,Individual,69,2016-06-03,2882
423,Syndicate Seamless E-Commerce,28,Team,12,2004-08-02,3243
424,Drive Intuitive E-Markets,16,Individual,11,2014-07-13,7177
425,Integrate Clicks-And-Mortar Metrics,44,Individual,6,2011-12-07,9678
426,Generate Interactive Applications,15,Individual,59,2021-03-22,8549
427,Synthesize One-To-One Infrastructures,29,Individual,12,2022-12-07,9417
428,Grow Vertical Systems,9,Team,87,2011-12-09,3786
429,Whiteboard Killer Schemas,19,Individual,30,2019-08-25,2911
430,E-Enable Interactive Paradigms,26,Team,82,2012-11-19,9147
431,Synthesize Cross-Platform Communities,17,Team,61,2007-11-22,3256
432,Streamline Value-Added Relationships,6,Team,76,2010-11-20,2833
433,Cultivate Best-Of-Breed Web-Readiness,35,Individual,2,2003-03-01,586
434,Re-Intermediate Next-Generation Communities,34,Individual,12,2022-11-27,8557
435,Visualize Killer Interfaces,16,Team,7,2003-11-02,9999
436,Expedite Efficient E-Commerce,24,Team,74,2019-10-16,3974
437,Visualize Synergistic Channels,18,Individual,82,2017-04-23,8042
438,Benchmark End-To-End Infrastructures,8,Individual,59,2020-05-10,5598
439,Target Mission-Critical Communities,6,Team,13,2002-10-29,3908
440,Reinvent Scalable Niches,20,Individual,9,2000-04-20,1029
441,Enable Interactive E-Services,29,Team,16,2004-03-16,8526
442,Architect Leading-Edge Solutions,16,Individual,91,2019-10-25,8401
443,Transition Synergistic Interfaces,49,Team,16,2006-11-12,4435
444,Aggregate Granular E-Tailers,7,Team,59,2021-07-22,6883
445,Iterate Cross-Media Models,31,Individual,18,2013-09-10,7841
446,Visualize Compelling Bandwidth,6,Individual,57,2022-01-26,2051
447,Implement Granular Vortals,32,Individual,70,2004-12-22,9608
448,Synergize Dot-Com Paradigms,36,Team,80,2009-02-26,903
449,Productize Intuitive Convergence,22,Team,13,2014-08-24,2002
450,Repurpose Collaborative Networks,18,Team,8,2005-10-14,2275
451,Monetize Extensible Interfaces,28,Team,76,2000-03-10,1836
452,Deploy Interactive Channels,11,Individual,62,2007-10-01,4451
453,Brand Extensible Content,31,Team,20,2019-09-13,7321
454,Architect Distributed Synergies,37,Individual,87,2011-05-09,4361
455,Harness Next-Generation Synergies,19,Team,77,2000-08-13,1348
456,Aggregate Customized Action-Items,4,Team,94,2015-06-03,9438
457,Incentivize Collaborative Synergies,7,Individual,65,2015-08-14,2392
458,Re-Contextualize Visionary E-Markets,18,Team,22,2006-12-06,5020
459,Aggregate Granular Solutions,6,Team,36,2004-03-28,1634
460,Incentivize Global Web-Readiness,21,Individual,7,2022-03-23,8996
461,Reinvent Next-Generation Metrics,12,Team,52,2016-03-31,4978
462,Target Front-End Technologies,8,Individual,98,2008-05-17,6113
463,Embrace Innovative Functionalities,12,Individual,13,2006-07-13,5044
464,Re-Intermediate Cross-Media Markets,42,Team,37,2018-11-09,8996
465,Scale Global Methodologies,15,Team,42,2011-07-21,3850
466,Matrix Leading-Edge Infrastructures,27,Individual,23,2010-11-22,6196
467,Brand Bricks-And-Clicks Supply-Chains,20,Individual,75,2017-05-08,4190
468,Transform Wireless E-Tailers,41,Team,49,2012-12-06,2122
469,Evolve Dot-Com Web Services,21,Individual,33,2014-04-28,6289
470,Expedite Impactful Content,27,Team,21,2023-06-30,7379
471,Synthesize Cross-Platform Convergence,39,Individual,56,2011-01-12,2405
472,Scale Granular Bandwidth,18,Team,1,2019-01-01,9867
473,Evolve Vertical Convergence,46,Team,85,2020-11-08,5367
474,Enable Ubiquitous Vortals,33,Individual,100,2002-10-22,4062
475,Incentivize Seamless E-Markets,9,Team,30,2001-08-03,3873
476,Integrate 24/365 Networks,22,Team,90,2019-12-07,7032
477,E-Enable 24/365 Niches,30,Team,10,2008-04-26,3035
478,Maximize Efficient Platforms,17,Individual,26,2020-11-30,8277
479,Engineer Transparent E-Business,44,Individual,19,2016-01-03,2116
480,Syndicate E-Business E-Markets,4,Individual,53,2002-11-21,8045
481,Synthesize Wireless Technologies,29,Team,40,2003-11-18,5688
482,Implement Customized Action-Items,31,Team,51,2007-01-07,1904
483,Benchmark Killer Vortals,10,Team,20,2001-02-15,3201
484,Strategize Innovative Models,44,Individual,51,2010-07-28,754
485,Whiteboard 24/7 Systems,33,Individual,55,2021-03-18,1011
486,Architect Mission-Critical Action-Items,10,Team,75,2018-05-08,9438
487,Evolve Value-Added Relationships,27,Individual,28,2009-08-11,5053
488,Synergize B2B Systems,29,Team,59,2012-08-28,8959
489,Seize Bricks-And-Clicks Eyeballs,4,Individual,77,2012-04-24,8307
490,Scale Virtual E-Commerce,21,Individual,74,2008-11-09,2534
491,Incentivize Extensible Vortals,7,Individual,91,2000-08-07,780
492,Facilitate 24/365 Partnerships,11,Team,10,2008-12-31,8527
493,Synergize Proactive Partnerships,27,Team,99,2018-08-07,9439
494,E-Enable E-Business Systems,26,Individual,62,2008-07-12,4187
495,Innovate Back-End Portals,6,Individual,80,2022-08-17,464
496,Expedite Plug-And-Play Platforms,12,Team,38,2011-06-10,1386
497,Enhance Robust Relationships,21,Individual,53,2014-08-19,3627
498,Grow Integrated Web Services,3,Individual,28,2006-10-09,7394
499,Architect Cross-Media Infrastructures,11,Team,83,2020-04-20,1575
500,Revolutionize Customized Web Services,2,Individual,96,2017-08-09,6590
501,Extend Back-End Methodologies,44,Team,1,2020-09-03,6414
502,Incubate Rich E-Services,12,Individual,27,2022-12-24,4413
503,Mesh Real-Time Web-Readiness,29,Individual,32,2021-02-25,27
504,Seize E-Business Deliverables,29,Individual,59,2015-05-23,7123
505,Seize Granular Schemas,50,Team,99,2021-06-16,4066
506,Syndicate Customized E-Commerce,7,Individual,46,2000-08-17,1063
507,Target Transparent Mindshare,42,Individual,34,2009-09-26,5800
508,Engineer Customized Technologies,37,Individual,45,2001-03-25,7977
509,Whiteboard Synergistic Systems,41,Team,64,2017-06-24,7165
510,Whiteboard 24/365 Synergies,44,Team,60,2001-09-29,3536
511,Deploy Real-Time Synergies,28,Individual,9,2019-08-25,9567
512,Aggregate Rich Users,29,Individual,33,2008-10-03,6125
513,Repurpose Bleeding-Edge Architectures,6,Team,23,2002-12-29,475
514,Implement Intuitive Eyeballs,41,Individual,80,2014-12-30,9520
515,Incentivize Ubiquitous Convergence,13,Team,79,2023-06-18,5562
516,Deliver Efficient E-Services,9,Individual,85,2009-02-26,522
517,Repurpose Rich Functionalities,37,Team,84,2023-07-27,7790
518,Cultivate Compelling E-Services,14,Individual,61,2016-11-20,9893
519,Harness Integrated Models,37,Individual,48,2006-07-19,3408
520,Re-Contextualize Frictionless Infrastructures,50,Individual,25,2016-02-13,8324
521,Envisioneer Cross-Media Deliverables,31,Individual,62,2023-08-30,3693
522,Streamline E-Business Communities,4,Individual,61,2006-10-10,7565
523,Implement Global Supply-Chains,32,Individual,41,2013-04-09,8999
524,Transform 24/365 Solutions,15,Team,8,2022-09-01,735
525,Extend User-Centric Interfaces,1,Team,14,2021-09-18,8181
526,Innovate E-Business Supply-Chains,50,Team,30,2015-10-31,5488
527,Re-Contextualize Virtual Users,4,Individual,41,2012-04-01,3653
528,Visualize Web-Enabled Info-Mediaries,42,Individual,75,2011-01-14,2319
529,Incubate Turn-Key E-Markets,13,Team,48,2005-04-10,7581
530,Maximize Granular Solutions,8,Individual,28,2015-06-12,6923
531,Innovate Holistic Web Services,50,Team,54,2001-05-07,5195
532,Incentivize Integrated Synergies,5,Team,35,2022-04-15,3345
533,Grow Granular Mindshare,43,Team,87,2015-09-10,508
534,Engineer Open-Source Vortals,49,Individual,5,2008-06-20,6448
535,Visualize Sticky E-Commerce,39,Team,52,2004-02-13,2833
536,Strategize Granular Interfaces,33,Team,90,2003-11-03,4564
537,Transform Global Experiences,26,Individual,18,2009-12-29,1482
538,Exploit Clicks-And-Mortar E-Services,24,Team,87,2020-03-11,7096
539,Maximize Out-Of-The-Box Users,24,Team,31,2022-07-13,8531
540,Productize 24/365 Convergence,50,Team,61,2006-05-07,4014
541,Iterate Ubiquitous Web-Readiness,5,Team,70,2016-06-06,3021
542,Brand Enterprise Schemas,16,Team,93,2013-10-29,8693
543,Maximize Collaborative Communities,15,Team,23,2012-09-11,6149
544,Disintermediate Bleeding-Edge Niches,1,Individual,85,2005-12-01,4000
545,Architect Best-Of-Breed E-Tailers,42,Team,27,2023-02-24,8138
546,Transition Ubiquitous Infrastructures,39,Individual,76,2000-12-09,7852
547,Streamline Virtual Networks,22,Team,55,2002-07-03,9125
548,Optimize B2C Experiences,22,Individual,22,2017-01-14,2982
549,Iterate World-Class E-Tailers,25,Individual,18,2004-04-24,1885
550,Generate Impactful Methodologies,41,Individual,42,2002-03-21,6164
551,Exploit Cutting-Edge Roi,25,Individual,65,2022-09-21,2821
552,Whiteboard Cross-Media Experiences,46,Individual,65,2009-11-05,2692
553,Cultivate Leading-Edge E-Commerce,19,Individual,80,2015-07-17,7860
554,Syndicate Holistic Mindshare,27,Team,22,2009-07-31,4311
555,Transform Wireless Experiences,1,Individual,95,2015-07-22,5216
556,Evolve Extensible E-Tailers,14,Team,65,2009-07-22,1676
557,Synthesize Next-Generation Convergence,35,Team,85,2017-12-29,5762
558,Benchmark B2B Portals,14,Individual,33,2003-06-01,1441
559,Morph Holistic E-Commerce,43,Individual,51,2008-03-10,6123
560,Exploit Compelling Paradigms,41,Team,60,2022-08-31,6302
561,Benchmark Scalable Vortals,32,Team,39,2020-05-16,2287
562,Exploit Revolutionary Interfaces,41,Team,1,2002-11-19,4916
563,E-Enable Enterprise Methodologies,21,Team,40,2010-02-13,5147
564,Whiteboard User-Centric Eyeballs,1,Individual,56,2022-12-26,1234
565,Generate Strategic E-Tailers,33,Team,41,2016-07-02,5379
566,Innovate Compelling E-Services,7,Individual,39,2006-09-01,2096
567,Matrix Robust Web-Readiness,12,Team,52,2008-05-12,6523
568,Deploy Compelling Platforms,6,Team,30,2003-06-13,6671
569,Implement Enterprise E-Commerce,37,Individual,33,2004-09-16,5081
570,Architect Scalable Partnerships,50,Team,35,2005-10-15,8022
571,Whiteboard Mission-Critical Info-Mediaries,23,Team,15,2021-12-20,1448
572,Engage Dot-Com Markets,50,Individual,69,2019-09-08,5010
573,Re-Contextualize 24/7 E-Tailers,37,Team,15,2015-07-19,5325
574,Maximize Magnetic Action-Items,47,Individual,35,2009-12-25,9718
575,Redefine Viral Web Services,12,Team,47,2022-07-28,5249
576,Redefine Next-Generation Interfaces,37,Team,38,2021-03-12,7931
577,Orchestrate Leading-Edge Technologies,26,Individual,79,2023-10-19,1751
578,Extend World-Class Platforms,40,Team,64,2003-02-05,9998
579,Integrate Efficient Supply-Chains,27,Individual,22,2007-11-03,2375
580,Strategize Killer Content,12,Individual,77,2006-12-14,8667
581,Transform Impactful Bandwidth,4,Team,31,2004-03-20,2010
582,Re-Intermediate Front-End Schemas,22,Team,61,2008-12-15,9461
583,Repurpose Ubiquitous Networks,36,Individual,97,2007-05-13,8555
584,Aggregate B2B Deliverables,36,Individual,59,2006-10-10,549
585,Generate Web-Enabled Applications,9,Individual,37,2011-04-26,2717
586,Whiteboard Seamless Users,16,Team,25,2009-09-17,110
587,Strategize B2B Platforms,5,Team,32,2003-07-08,5414
588,Enhance Bleeding-Edge Portals,41,Individual,87,2002-07-08,3748
589,Reinvent Real-Time Partnerships,12,Team,35,2015-02-18,5010
590,Reinvent Ubiquitous Models,36,Individual,92,2007-01-16,5313
591,Benchmark Ubiquitous Bandwidth,6,Individual,54,2008-12-29,8215
592,Generate Robust Mindshare,10,Team,49,2012-08-22,822
593,Deliver Robust Architectures,22,Individual,61,2021-02-14,2189
594,Unleash Leading-Edge Niches,30,Individual,13,2022-02-08,7972
595,Reinvent Leading-Edge Content,32,Individual,58,2016-07-15,3785
596,Deploy Frictionless Mindshare,8,Individual,93,2002-07-26,4479
597,Innovate Value-Added E-Markets,19,Team,19,2007-10-28,8448
598,Disintermediate Out-Of-The-Box Content,10,Team,6,2004-10-26,2676
599,Drive Magnetic Partnerships,3,Individual,37,2002-08-11,4200
600,Extend Visionary E-Tailers,34,Team,24,2011-03-11,4844
601,Innovate Cross-Media Web-Readiness,27,Team,56,2005-04-09,5921
602,Benchmark Clicks-And-Mortar Synergies,36,Team,10,2003-06-14,8343
603,Reinvent Vertical Methodologies,1,Individual,87,2004-06-24,6123
604,Aggregate Robust Markets,2,Individual,76,2021-04-17,7836
605,Envisioneer B2C Partnerships,37,Individual,40,2019-11-02,5260
606,Synergize Frictionless Bandwidth,13,Individual,65,2015-11-13,5390
607,Embrace 24/365 Mindshare,50,Individual,1,2007-07-25,8492
608,Transform Dynamic E-Markets,46,Team,30,2018-04-07,9809
609,Enhance One-To-One Models,29,Individual,11,2005-12-11,9662
610,Leverage Innovative E-Markets,48,Individual,50,2015-08-30,137
611,Benchmark Transparent Metrics,47,Team,47,2024-03-31,7490
612,Unleash Viral Architectures,3,Individual,73,2004-06-15,6377
613,Incentivize User-Centric Channels,2,Team,35,2012-10-24,4343
614,Transform Clicks-And-Mortar Partnerships,13,Individual,47,2008-05-12,3304
615,Engage Innovative Vortals,43,Team,21,2015-09-24,5788
616,Cultivate Front-End Technologies,8,Team,60,2018-05-01,5754
617,Iterate Back-End Systems,39,Team,29,2024-05-04,8488
618,Orchestrate Scalable Bandwidth,41,Team,21,2016-06-01,6388
619,Cultivate Plug-And-Play Info-Mediaries,44,Team,70,2015-09-09,1632
620,Visualize Synergistic Architectures,25,Individual,2,2018-10-01,2445
621,Extend Dot-Com Niches,47,Team,8,2011-08-16,8461
622,Grow Real-Time Supply-Chains,46,Individual,100,2005-01-20,1415
623,Incentivize Transparent Partnerships,9,Team,13,2017-04-28,2343
624,Iterate Transparent Roi,28,Individual,42,2009-07-25,3485
625,Embrace Innovative Paradigms,25,Team,52,2021-01-02,9945
626,Syndicate Innovative E-Tailers,12,Team,22,2000-05-05,3451
627,Implement B2B Deliverables,33,Team,83,2004-02-25,7702
628,Brand Vertical E-Markets,3,Team,72,2018-03-21,6593
629,E-Enable Next-Generation Initiatives,50,Team,8,2002-02-05,8285
630,Incentivize World-Class Methodologies,9,Individual,100,2014-04-27,263
631,Brand Magnetic Supply-Chains,34,Team,31,2020-02-14,5453
632,Deploy Cross-Platform Architectures,12,Individual,88,2021-10-09,6829
633,Scale Enterprise Markets,10,Individual,31,2007-01-23,7304
634,Embrace Interactive Portals,7,Team,65,2012-03-31,6512
635,Enhance Customized E-Commerce,49,Team,4,2001-04-15,5386
636,Whiteboard Cross-Platform Roi,25,Individual,65,2008-02-01,3450
637,Re-Intermediate Front-End Vortals,37,Individual,54,2014-06-17,4543
638,Strategize Rich Content,20,Individual,97,2021-10-23,3956
639,Revolutionize World-Class Initiatives,22,Team,66,2003-05-10,2909
640,Synergize Global Roi,45,Individual,79,2003-10-30,878
641,Integrate Front-End E-Tailers,4,Team,43,2013-12-30,3498
642,Extend Value-Added Networks,12,Individual,34,2004-04-04,4345
643,Engage Viral Networks,16,Team,50,2024-01-13,8453
644,Streamline Front-End Info-Mediaries,33,Individual,83,2017-10-04,8655
645,Aggregate Strategic Niches,39,Team,21,2021-01-09,3638
646,Transform Mission-Critical Vortals,12,Team,99,2004-02-07,7060
647,Matrix Scalable Platforms,47,Team,11,2021-11-23,1847
648,Evolve End-To-End E-Commerce,47,Team,55,2021-12-21,8775
649,Integrate Next-Generation Interfaces,36,Individual,89,2011-01-13,4242
650,Optimize Seamless Applications,26,Team,1,2013-05-31,3088
651,Orchestrate Virtual Deliverables,6,Team,30,2004-01-24,137
652,Unleash Intuitive Paradigms,36,Team,2,2001-10-18,1210
653,Expedite Bleeding-Edge Initiatives,5,Individual,14,2018-01-02,4742
654,Transform Sticky Niches,2,Team,14,2023-04-09,1289
655,Benchmark Rich Functionalities,34,Team,72,2017-03-09,1818
656,Cultivate Front-End Deliverables,37,Team,61,2006-07-25,7435
657,Unleash Revolutionary Functionalities,11,Team,38,2020-09-13,3528
658,Extend Extensible Roi,20,Individual,58,2007-06-11,9980
659,Drive Next-Generation Networks,49,Team,63,2001-11-23,6698
660,Grow User-Centric Functionalities,11,Individual,10,2023-07-30,633
661,Morph Granular Web-Readiness,28,Individual,47,2007-01-15,2870
662,Implement Back-End Niches,21,Team,82,2014-03-21,5707
663,Integrate Impactful Solutions,13,Individual,16,2024-01-15,3428
664,Matrix Compelling Interfaces,37,Team,59,2014-12-06,8152
665,Enhance 24/365 Relationships,17,Individual,90,2017-12-19,5285
666,Extend Revolutionary Niches,37,Team,2,2008-04-29,6982
667,Orchestrate Virtual Mindshare,16,Team,53,2023-05-06,7201
668,Iterate One-To-One Models,50,Team,17,2017-07-15,5878
669,Exploit Rich Convergence,3,Team,94,2018-09-29,2920
670,Envisioneer Distributed Content,5,Individual,41,2003-08-05,7782
671,Extend Leading-Edge Architectures,35,Individual,8,2015-02-20,3189
672,Re-Contextualize Scalable Networks,12,Team,64,2020-05-04,2059
673,Facilitate Visionary Solutions,22,Individual,49,2009-05-21,5022
674,Benchmark Extensible Users,11,Team,78,2001-04-21,43
675,Visualize E-Business E-Tailers,40,Team,100,2008-06-22,4560
676,Drive Global E-Services,34,Individual,52,2020-02-03,6654
677,Utilize Proactive Web Services,43,Individual,75,2013-08-14,9809
678,Harness Enterprise Channels,1,Individual,46,2019-07-20,4160
679,Aggregate Compelling Eyeballs,43,Individual,12,2022-06-18,2466
680,Visualize Proactive E-Commerce,31,Team,56,2000-04-02,5155
681,Streamline Collaborative Systems,24,Team,93,2003-07-19,5192
682,Re-Intermediate Scalable Metrics,48,Team,14,2021-07-18,8566
683,Mesh Killer Networks,36,Individual,38,2001-05-28,4008
684,Harness Front-End Networks,24,Individual,2,2016-06-26,6125
685,Disintermediate Cutting-Edge Relationships,33,Individual,5,2020-11-13,2314
686,Disintermediate Dynamic E-Business,7,Team,10,2019-02-27,2757
687,Enable User-Centric Mindshare,27,Individual,41,2018-06-07,1083
688,Mesh 24/7 Bandwidth,32,Team,45,2003-10-10,5612
689,Grow Synergistic Web Services,23,Team,55,2008-10-08,5481
690,Integrate Sticky Applications,29,Individual,55,2003-12-21,1739
691,Reinvent Collaborative E-Services,29,Team,46,2010-01-14,2334
692,Empower Virtual E-Markets,17,Individual,41,2023-04-14,6930
693,Facilitate E-Business Vortals,38,Team,15,2011-08-23,4229
694,Synergize Vertical Metrics,43,Team,88,2013-04-05,7925
695,Enhance Customized Channels,31,Team,26,2024-04-30,4674
696,Maximize Synergistic Relationships,18,Team,81,2002-01-04,4112
697,Seize 24/7 Interfaces,30,Individual,72,2012-12-20,6364
698,Deploy Ubiquitous Convergence,1,Individual,19,2017-05-16,6917
699,Whiteboard Synergistic Synergies,38,Team,42,2009-09-09,1463
700,Architect Intuitive Deliverables,22,Individual,56,2024-03-19,8805
